ts,year,quarter,session,in_killzone,vol_regime,pd_zone,atr_pct,ret_15m,ret_60m,recent_sweep,trend_15m,trend_1h,trend_4h,direction,confidence,outcome,realized_R
2021-07-21 01:35:00+00:00,2021,3,asia,0,normal,premium,0.02411148583788886,-8.703454230390661e-05,-1.1567045487658864e-06,none,na,range,range,flat,0,flat,0.0
2021-07-22 15:22:00+00:00,2021,3,off,0,high,equilibrium,0.03343419032529036,0.0004049988595025517,0.0009108448380855007,none,na,range,range,flat,0,flat,0.0
2021-07-26 08:54:00+00:00,2021,3,london,1,high,discount,0.024507651366309172,0.00022934028644875146,0.0001156616160139423,buyside,na,range,range,flat,0,flat,0.0
2021-07-28 00:24:00+00:00,2021,3,asia,0,normal,premium,0.022002575215456073,0.0007565631784436481,0.0017281115856551575,none,na,range,bull,flat,0,flat,0.0
2021-07-29 14:09:00+00:00,2021,3,ny_am,1,high,premium,0.05109950828550196,0.0010739416225420296,-8.378684626317301e-05,sellside,na,range,bear,flat,0,flat,0.0
2021-08-02 07:40:00+00:00,2021,3,london,1,normal,premium,0.020315210317822234,9.585971371802621e-05,0.0016344012257012831,none,na,range,bear,flat,0,flat,0.0
2021-08-03 23:10:00+00:00,2021,3,off,0,low,premium,0.009288758591947258,-0.0005405101834569995,-0.0003552745294109179,none,na,range,range,flat,0,flat,0.0
2021-08-05 12:57:00+00:00,2021,3,ny_am,1,normal,premium,0.017098079603501255,-0.0001724407044990314,-0.0003009435109807936,none,na,range,range,flat,0,flat,0.0
2021-08-09 06:34:00+00:00,2021,3,london,1,high,discount,0.015381281813834184,0.00019910252897235075,-0.0009087683627972404,sellside,na,range,range,flat,0,flat,0.0
2021-08-10 22:08:00+00:00,2021,3,off,0,high,premium,0.016357365461167995,0.0007230518463362498,8.621188385446734e-05,none,na,bull,bear,flat,0,flat,0.0
2021-08-12 12:02:00+00:00,2021,3,ny_am,1,low,premium,0.007107407554605296,-4.2810184430127405e-05,-0.00031000933125256615,buyside,na,range,bull,short,5,win,0.08933717579268244
2021-08-16 05:33:00+00:00,2021,3,off,0,normal,discount,0.007488723372641156,-5.733080211719647e-05,0.0002556680620587723,sellside,na,range,range,long,4,loss,-1.0347101700798274
2021-08-17 19:19:00+00:00,2021,3,ny_pm,0,high,discount,0.036068443492634196,-0.00013969187316318762,0.0011643877785813613,sellside,na,bear,range,flat,0,flat,0.0
2021-08-19 10:49:00+00:00,2021,3,off,0,high,discount,0.04243456097044679,-0.0008341967673146707,-0.0006047586641257956,sellside,na,bear,range,flat,0,flat,0.0
2021-08-23 04:19:00+00:00,2021,3,off,0,low,premium,0.009030744635982527,0.00021821155624572632,-0.000149770238838113,buyside,na,bull,range,short,4,win,-0.042027194066766305
2021-08-24 18:09:00+00:00,2021,3,ny_pm,0,normal,premium,0.013291873545608481,0.0005454731796314811,0.0012332438466359271,buyside,na,bear,bull,short,4,timeout,0.5898845519517223
2021-08-26 09:47:00+00:00,2021,3,off,0,normal,equilibrium,0.019820644933869213,0.00042260961436870224,-0.00030995024987983647,buyside,na,range,range,short,4,loss,-1.1552795031055338
2021-08-30 03:19:00+00:00,2021,3,asia,0,low,discount,0.00816784279398131,7.023779301001277e-05,-0.0003101694117129557,none,na,bull,bear,flat,0,flat,0.0
2021-08-31 17:08:00+00:00,2021,3,ny_pm,0,normal,equilibrium,0.017005621921274503,-0.00042072556240987805,-0.0013800095517422692,none,na,range,range,flat,0,flat,0.0
2021-09-02 08:44:00+00:00,2021,3,london,1,normal,premium,0.013807173989523244,0.00031044485786836917,0.0014061743735476265,none,na,range,range,flat,0,flat,0.0
2021-09-06 02:16:00+00:00,2021,3,asia,0,normal,discount,0.013998735294309917,3.4804615941057436e-05,0.0005486667087557824,none,na,range,bull,flat,0,flat,0.0
2021-09-07 19:21:00+00:00,2021,3,ny_pm,0,normal,equilibrium,0.019116006139254064,-0.0005791432207531417,-0.0006820444267471544,none,na,bear,range,flat,0,flat,0.0
2021-09-09 10:54:00+00:00,2021,3,off,0,normal,equilibrium,0.015273139216846175,-0.0003546123648952482,-0.0006271980186035818,none,na,bear,range,flat,0,flat,0.0
2021-09-13 04:30:00+00:00,2021,3,off,0,normal,discount,0.015608504043356099,-0.000518903510757014,-0.000993228641406171,buyside,na,bear,bear,short,7,win,0.14398422090726642
2021-09-14 18:15:00+00:00,2021,3,ny_pm,0,normal,discount,0.025402993176910475,-0.0010818290531137058,0.0005660927773443121,none,na,range,range,flat,0,flat,0.0
2021-09-16 09:47:00+00:00,2021,3,off,0,normal,discount,0.017572559023485083,-0.0006467822082309648,-0.001564802816472679,none,na,range,bear,flat,0,flat,0.0
2021-09-20 03:21:00+00:00,2021,3,asia,0,high,discount,0.03343959772727462,0.0013561305931251405,-0.0026025386544542453,none,na,bear,range,flat,0,flat,0.0
2021-09-21 17:06:00+00:00,2021,3,ny_pm,0,normal,discount,0.05705108673542877,-0.0008808082324489539,-0.0029156122785784847,sellside,na,bear,range,long,4,win,0.4089068825910824
2021-09-23 08:36:00+00:00,2021,3,london,1,normal,premium,0.02019660251836459,0.000261852523962517,0.0018163573815292542,sellside,na,range,bull,long,5,win,0.02129462866831285
2021-09-27 02:06:00+00:00,2021,3,asia,0,low,premium,0.013557149609815395,0.0003125085775455951,0.0009870829467258457,none,na,bear,range,flat,0,flat,0.0
2021-09-28 15:52:00+00:00,2021,3,off,0,high,discount,0.06771212912632393,-0.001743135260787388,-0.005020510675861771,none,na,bear,range,flat,0,flat,0.0
2021-09-30 08:22:00+00:00,2021,3,london,1,low,premium,0.028226924021478587,-0.0010253285580834168,-0.0011976448625305633,none,na,bull,range,flat,0,flat,0.0
2021-10-04 01:52:00+00:00,2021,4,asia,0,normal,equilibrium,0.05284487708113747,-0.0017254956964881678,-0.0025404372144709458,none,na,bull,bear,flat,0,flat,0.0
2021-10-05 15:37:00+00:00,2021,4,off,0,normal,equilibrium,0.045744472183673744,-0.0008568155120154561,0.0015252438616639033,buyside,na,range,bear,short,4,timeout,0.9273903666426866
2021-10-07 07:07:00+00:00,2021,4,london,1,low,premium,0.034918427898263965,0.00013104597833506554,-0.0010849434124719558,buyside,na,bull,bull,flat,0,flat,0.0
2021-10-11 00:37:00+00:00,2021,4,asia,0,high,discount,0.03361795031054458,0.0016902324726850817,-0.002674295897696704,none,na,bull,range,flat,0,flat,0.0
2021-10-12 14:22:00+00:00,2021,4,ny_am,1,high,premium,0.10008725171044147,-0.0009718658053267173,-0.003561026170633411,sellside,na,bear,range,flat,0,flat,0.0
2021-10-14 05:52:00+00:00,2021,4,off,0,low,premium,0.016521275001487482,0.000777192305796257,0.0005183807732920444,none,na,range,bear,flat,0,flat,0.0
2021-10-15 19:37:00+00:00,2021,4,ny_pm,0,normal,premium,0.026896026122224637,0.000552217117710009,0.0002499529566997512,sellside,na,bull,range,long,4,win,0.5927021696253021
2021-10-19 13:07:00+00:00,2021,4,ny_am,1,normal,premium,0.0192424965547555,-0.0005640516362864322,-0.0015646144868912215,none,na,range,range,flat,0,flat,0.0
2021-10-21 04:38:00+00:00,2021,4,off,0,normal,discount,0.016823767981448884,-0.00031292201910126146,-0.00163336378794269,none,na,bear,bull,flat,0,flat,0.0
2021-10-22 18:23:00+00:00,2021,4,ny_pm,0,high,premium,0.027369878773824578,0.0002637850832758075,-0.0002272313360698388,sellside,na,range,range,flat,0,flat,0.0
2021-10-26 11:56:00+00:00,2021,4,ny_am,1,normal,premium,0.012078240004927729,9.790502766031912e-05,-0.00013748096390609607,buyside,na,bull,bull,flat,0,flat,0.0
2021-10-28 03:26:00+00:00,2021,4,asia,0,normal,premium,0.011184264633938545,3.516744203842873e-05,0.000380220860193965,none,na,bear,range,flat,0,flat,0.0
2021-10-29 17:11:00+00:00,2021,4,ny_pm,0,normal,premium,0.018816688434395778,-0.0001393642198703204,-2.8490434336582044e-05,none,na,range,range,flat,0,flat,0.0
2021-11-02 10:42:00+00:00,2021,4,off,0,normal,premium,0.013294324185049613,0.00034899065663159776,0.0004872059006233105,buyside,na,bear,bull,short,4,loss,-1.1261034047919247
2021-11-04 02:20:00+00:00,2021,4,asia,0,normal,premium,0.009484296293809815,0.00019759783029831788,0.00030833102684747906,buyside,na,range,bull,short,4,timeout,0.4677835051541788
2021-11-05 16:07:00+00:00,2021,4,off,0,high,premium,0.03108709076575356,-0.0010027763907579127,-0.0024838789342259636,none,na,range,range,flat,0,flat,0.0
2021-11-09 09:37:00+00:00,2021,4,london,1,normal,premium,0.013200481903449884,-0.000217015438862945,-0.0007967261200425433,buyside,na,bear,bull,short,5,loss,-1.1572327044025013
2021-11-11 01:07:00+00:00,2021,4,asia,0,normal,discount,0.013013271438915456,-5.4629655306318854e-05,0.0003068133933754847,buyside,na,bull,bear,short,4,win,0.2765370829886327
2021-11-12 14:52:00+00:00,2021,4,ny_am,1,high,premium,0.04307317688584826,-0.0013838938838939565,-0.0016747811854133582,sellside,na,range,bear,flat,0,flat,0.0
2021-11-16 07:23:00+00:00,2021,4,london,1,low,discount,0.011396072832268319,5.8458469551742176e-05,0.000557434305355377,buyside,na,range,range,short,5,win,0.13230035756861253
2021-11-17 21:09:00+00:00,2021,4,off,0,high,discount,0.026797135979458306,-0.0020852607840868213,-0.0017505824614718099,none,na,bear,range,flat,0,flat,0.0
2021-11-19 12:39:00+00:00,2021,4,ny_am,1,high,discount,0.02925905164429286,-0.0005884654055199176,-6.70079116998174e-05,sellside,na,range,range,flat,0,flat,0.0
2021-11-23 05:09:00+00:00,2021,4,off,0,low,premium,0.010781228269154614,-0.00011219249090048778,-2.7769985974697413e-05,sellside,na,range,range,long,4,loss,-1.102986611740483
2021-11-24 18:54:00+00:00,2021,4,ny_pm,0,normal,premium,0.01842649704271853,-0.00011072286653670132,7.103212190009452e-05,none,na,bear,range,flat,0,flat,0.0
2021-11-26 13:42:00+00:00,2021,4,ny_am,1,high,discount,0.040140059240912476,-0.00031423121761454514,-0.0006413930394290839,none,na,bear,range,flat,0,flat,0.0
2021-11-30 09:13:00+00:00,2021,4,london,1,high,discount,0.0587358896395401,-0.001618454596676813,-0.003973383685513599,sellside,na,range,range,flat,0,flat,0.0
2021-12-02 00:43:00+00:00,2021,4,off,0,normal,discount,0.03128895762254182,-0.0009665152898040652,0.001167571065338159,sellside,na,range,bear,long,4,timeout,-0.06605328206536826
2021-12-03 14:28:00+00:00,2021,4,ny_am,1,high,premium,0.043550102345491865,-0.0002868566154257264,0.0013117947698234407,sellside,na,range,range,flat,0,flat,0.0
2021-12-07 06:58:00+00:00,2021,4,off,0,normal,premium,0.016017366452964123,0.00013951645404514549,-0.0004541472193433348,none,na,range,bull,flat,0,flat,0.0
2021-12-08 20:43:00+00:00,2021,4,ny_pm,0,normal,discount,0.026985448235387482,-0.00029372305440646124,0.0013718704904941122,buyside,na,range,range,short,4,loss,-1.0372578241430648
2021-12-10 12:14:00+00:00,2021,4,ny_am,1,normal,premium,0.018126975680368695,-0.0006136373584429716,-2.650149817145492e-05,sellside,na,range,range,long,5,win,-0.0011837821841039385
2021-12-14 04:44:00+00:00,2021,4,asia,0,low,premium,0.007883836312440697,1.6810960746365886e-05,0.0006899937449165345,none,na,range,range,flat,0,flat,0.0
2021-12-15 18:31:00+00:00,2021,4,ny_pm,0,normal,premium,0.03337632208794731,-0.00010952501618941402,-0.0012624444569435689,none,na,bear,bear,short,6,win,0.038937073260758286
2021-12-17 10:01:00+00:00,2021,4,off,0,high,premium,0.0378552783656964,0.001506117732012998,0.0006409817132179855,none,na,bull,range,flat,0,flat,0.0
2021-12-21 02:31:00+00:00,2021,4,asia,0,low,premium,0.01707274341791977,-0.00042499905998862454,0.0007180773550114068,sellside,na,bear,bear,short,6,win,0.6095890410958891
2021-12-22 16:16:00+00:00,2021,4,off,0,high,premium,0.03506829332624356,-7.065352548486892e-05,0.0026634991811862034,buyside,na,bull,range,flat,0,flat,0.0
2021-12-27 08:54:00+00:00,2021,4,london,1,high,discount,0.018450449682151333,0.0001277255775618101,0.0011702275829410858,buyside,na,range,range,flat,0,flat,0.0
2021-12-29 00:24:00+00:00,2021,4,off,0,normal,premium,0.0173950436711244,-0.00035369440528986937,0.00013726459122604732,none,na,range,range,flat,0,flat,0.0
2021-12-30 14:09:00+00:00,2021,4,ny_am,1,normal,premium,0.0124596037606047,0.00012314910318718088,1.477629105793245e-05,none,na,bull,range,flat,0,flat,0.0
2022-01-03 06:44:00+00:00,2022,1,off,0,normal,discount,0.016212655211572835,2.716720923348237e-05,-0.000822549255620342,none,na,bull,bull,long,6,win,0.5018773466830533
2022-01-04 20:29:00+00:00,2022,1,ny_pm,0,high,premium,0.027609312480070355,0.00036490399497971025,0.001684303863630066,buyside,na,bull,range,flat,0,flat,0.0
2022-01-06 11:59:00+00:00,2022,1,off,0,normal,premium,0.02807027538808356,-8.223111658343963e-05,-0.0006574704809451357,none,na,bear,range,flat,0,flat,0.0
2022-01-10 04:29:00+00:00,2022,1,asia,0,normal,discount,0.02348494692436216,0.00067452898983064,0.0014767496248690567,sellside,na,bear,bear,flat,0,flat,0.0
2022-01-11 18:14:00+00:00,2022,1,ny_pm,0,high,premium,0.03689883928426121,-0.0007510448236829317,0.0004417482262215402,sellside,na,range,bear,flat,0,flat,0.0
2022-01-13 09:44:00+00:00,2022,1,london,1,normal,discount,0.017106934603700268,0.00017947955890491656,-5.512972436736182e-07,buyside,na,bull,range,short,5,win,0.4708171206228479
2022-01-17 02:14:00+00:00,2022,1,asia,0,low,premium,0.017839570263683185,-0.0005161284569042235,-0.0003896538268577736,none,na,bear,bear,short,6,timeout,-0.09557408595263546
2022-01-18 19:15:00+00:00,2022,1,ny_pm,0,high,discount,0.04708465809209414,-0.00027574714917819374,0.002441774378688948,sellside,na,bear,bear,flat,0,flat,0.0
2022-01-20 10:45:00+00:00,2022,1,off,0,low,premium,0.01940787264394783,8.593324068489575e-05,0.0009617572618085558,none,na,bear,bear,short,6,win,0.5834633385338043
2022-01-24 03:15:00+00:00,2022,1,asia,0,low,premium,0.0272716705910944,0.0006103946967609299,-0.0005207411157422086,none,na,bear,bear,short,6,loss,-1.0389711613406136
2022-01-25 17:00:00+00:00,2022,1,off,0,high,discount,0.12157736337564684,-0.001091674098735228,-0.0013701051887209405,none,na,bear,bear,flat,0,flat,0.0
2022-01-27 08:30:00+00:00,2022,1,london,1,normal,discount,0.07194281150984655,-0.0005310579038675871,0.0006068560580482809,none,na,range,bull,flat,0,flat,0.0
2022-01-31 01:00:00+00:00,2022,1,asia,0,low,premium,0.03795514637482634,-0.00034657883976029895,0.0003759965207325636,sellside,na,bull,bear,long,4,win,0.7654867256637339
2022-02-01 14:45:00+00:00,2022,1,ny_am,1,high,premium,0.09703199033669824,-0.0008680930973653342,-0.0005572779561845685,buyside,na,bull,range,flat,0,flat,0.0
2022-02-03 06:15:00+00:00,2022,1,off,0,low,premium,0.010223222944790843,-0.0001118119177456449,-0.0004061116717224422,none,na,range,bull,flat,0,flat,0.0
2022-02-04 20:00:00+00:00,2022,1,ny_pm,0,normal,premium,0.05425762336351116,0.001619807016112594,0.0018772753290706714,none,na,bear,bear,short,6,win,0.02322138958277471
2022-02-08 12:30:00+00:00,2022,1,ny_am,1,normal,discount,0.03149444013891364,-5.782889256812802e-05,-0.00039811467924011926,none,na,range,bear,flat,0,flat,0.0
2022-02-10 04:00:00+00:00,2022,1,asia,0,low,discount,0.009259666358466798,0.0001950085641494567,0.0005886146312299621,none,na,bull,range,flat,0,flat,0.0
2022-02-11 17:45:00+00:00,2022,1,off,0,high,discount,0.05008164926742219,-0.001177822546321313,-0.00012838717025883008,none,na,bull,range,flat,0,flat,0.0
2022-02-15 10:15:00+00:00,2022,1,off,0,normal,premium,0.043570591835956414,-0.0018086962896526734,1.377072996906536e-05,sellside,na,range,range,long,4,win,0.10557768924305387
2022-02-17 01:45:00+00:00,2022,1,asia,0,low,premium,0.018004550650396342,-0.0004030648974590786,0.0003970801279027645,buyside,na,range,bull,short,4,win,0.4638783269962753
2022-02-18 15:31:00+00:00,2022,1,ny_am,1,high,discount,0.08146777705203223,-0.003158121688649496,0.0002031937028636336,sellside,na,bear,bear,flat,0,flat,0.0
2022-02-22 11:19:00+00:00,2022,1,off,0,high,equilibrium,0.06487382925860506,-0.000723895970508273,0.003918165678639577,sellside,na,bull,bear,flat,0,flat,0.0
2022-02-24 02:49:00+00:00,2022,1,asia,0,high,equilibrium,0.0744786760694591,-0.0006992021869271001,-0.0011565089513368156,sellside,na,range,bear,flat,0,flat,0.0
2022-02-25 16:34:00+00:00,2022,1,off,0,normal,premium,0.07147618734056678,0.00025040280261936007,0.007713479587037947,buyside,na,bear,range,short,4,loss,-1.0424989375265639
2022-03-01 09:04:00+00:00,2022,1,london,1,normal,discount,0.059544327418970734,0.0005493138147558541,-0.0030369855898163475,none,na,bull,bull,long,7,loss,-1.0131978355549696
2022-03-03 00:38:00+00:00,2022,1,off,0,low,premium,0.02091501166192666,0.00012615370070563568,0.000556852283109251,none,na,bull,bear,flat,0,flat,0.0
2022-03-04 14:23:00+00:00,2022,1,ny_am,1,normal,discount,0.05984120536643713,0.0012422040702298103,-7.587393933313597e-05,buyside,na,range,range,short,5,loss,-1.0589622641509464
2022-03-08 06:53:00+00:00,2022,1,off,0,high,discount,0.06691735185673071,0.0024518444971065507,-0.0030231424545830526,none,na,bear,range,flat,0,flat,0.0
2022-03-09 20:38:00+00:00,2022,1,ny_pm,0,normal,premium,0.06274338486857806,9.575236523294723e-06,0.002787232082604552,buyside,na,bull,range,short,4,win,9.350404312670802
2022-03-11 12:08:00+00:00,2022,1,ny_am,1,high,premium,0.0925621795881567,0.002065054900968119,0.00868194525572894,none,na,bull,range,flat,0,flat,0.0
2022-03-15 04:40:00+00:00,2022,1,off,0,low,equilibrium,0.021419999514821608,-0.00036406626551683277,-0.0009095175466901552,none,na,bull,bear,flat,0,flat,0.0
2022-03-16 18:25:00+00:00,2022,1,ny_pm,0,high,discount,0.12373583842847119,-0.00013476442016576842,-0.007888553801623253,none,na,bull,range,flat,0,flat,0.0
2022-03-18 10:55:00+00:00,2022,1,off,0,normal,discount,0.03280771555498649,-0.001221672451796562,-0.0016569491438465584,none,na,bull,bull,long,6,loss,-1.1499250374812986
2022-03-22 04:25:00+00:00,2022,1,off,0,normal,premium,0.013995848277532393,-0.00043108717984961147,-0.0006661742769836787,none,na,range,bull,flat,0,flat,0.0
2022-03-23 18:10:00+00:00,2022,1,ny_pm,0,high,discount,0.03772982007652006,-0.00010218745010369119,-0.001131604895307604,buyside,na,range,range,flat,0,flat,0.0
2022-03-25 09:40:00+00:00,2022,1,off,0,normal,discount,0.02633106437880746,-5.7916643255146935e-05,0.0006487788252432055,sellside,na,bull,range,long,4,win,1.8447121820611363
2022-03-29 04:11:00+00:00,2022,1,off,0,low,premium,0.008399224312209495,0.00012836100718501345,-1.5721243487558076e-05,sellside,na,range,range,long,4,win,0.2176724137931778
2022-03-30 18:57:00+00:00,2022,1,ny_pm,0,normal,discount,0.03327291517195316,-0.0007031858898771429,-0.0005468815098594574,buyside,na,range,range,short,4,win,0.1704740849913741
2022-04-01 10:27:00+00:00,2022,2,off,0,normal,premium,0.01588398741586309,7.022558464224048e-05,0.0007460415482899058,buyside,na,bull,bear,short,4,timeout,0.009509875640086032
2022-04-05 03:59:00+00:00,2022,2,asia,0,low,discount,0.006517506621433428,7.570676133069023e-05,-8.572980145660275e-05,buyside,na,bull,range,short,4,win,-0.05682483889872177
2022-04-06 18:45:00+00:00,2022,2,ny_pm,0,high,equilibrium,0.10114816930661898,0.004628260363297565,0.00037596360602727827,none,na,range,bear,flat,0,flat,0.0
2022-04-08 11:16:00+00:00,2022,2,ny_am,1,low,premium,0.018362188179837664,0.0002835148231575284,0.0011497484654879465,sellside,na,bull,range,long,5,timeout,0.057494279176261084
2022-04-12 04:47:00+00:00,2022,2,off,0,low,discount,0.01178814424783332,-0.00036678137488273054,-0.001081713858310576,none,na,bear,bull,flat,0,flat,0.0
2022-04-13 18:32:00+00:00,2022,2,ny_pm,0,normal,premium,0.0331788051556369,-0.00037621464829590035,-7.137781525271742e-05,sellside,na,bear,bear,short,6,loss,-1.0265463233342194
2022-04-18 12:03:00+00:00,2022,2,ny_am,1,normal,premium,0.019982864350172838,-0.00033360407182958296,0.00046707078274483687,none,na,range,bull,flat,0,flat,0.0
2022-04-20 03:33:00+00:00,2022,2,asia,0,low,discount,0.020311938341772282,-5.590758218621267e-05,-0.0002290380716312402,sellside,na,range,bull,long,4,win,0.17560400707126453
2022-04-21 17:18:00+00:00,2022,2,ny_pm,0,high,discount,0.056407186968881085,-0.001211481608956895,-0.004302617018230826,none,na,bull,bull,long,3,timeout,-0.1850041084634288
2022-04-25 10:48:00+00:00,2022,2,off,0,normal,discount,0.048511702105481155,-0.0001789678743717109,-0.00114786032220537,buyside,na,bear,range,short,4,loss,-1.0138064337981498
2022-04-27 02:18:00+00:00,2022,2,asia,0,normal,discount,0.035636015135016935,-0.00018855636458549056,0.0013176865548611162,none,na,range,range,flat,0,flat,0.0
2022-04-28 16:03:00+00:00,2022,2,off,0,high,equilibrium,0.07575828666752336,0.0019142384087134255,0.0025097206012071245,none,na,range,range,flat,0,flat,0.0
2022-05-02 09:33:00+00:00,2022,2,off,0,normal,premium,0.04147112480188956,0.001042266614276547,0.0025255931816848217,none,na,range,bear,flat,0,flat,0.0
2022-05-04 01:03:00+00:00,2022,2,asia,0,low,equilibrium,0.018326091234245022,-9.075961577028341e-05,-5.910115584994104e-05,buyside,na,bull,bull,flat,0,flat,0.0
2022-05-05 14:48:00+00:00,2022,2,ny_am,1,high,discount,0.13351186774732468,-0.00585575318015322,-0.01351075819793942,none,na,range,range,flat,0,flat,0.0
2022-05-09 08:18:00+00:00,2022,2,london,1,normal,premium,0.06252916351788222,0.0002240972477538285,-0.003772691798145911,buyside,na,bear,bear,short,10,win,0.224605767864774
2022-05-10 23:49:00+00:00,2022,2,off,0,low,discount,0.02824619801827019,-0.000618632796624811,-0.0015227978192092508,none,na,bear,bear,flat,0,flat,0.0
2022-05-12 13:34:00+00:00,2022,2,ny_am,1,high,discount,0.12027293574413601,-0.006149618651762515,-0.0035418476970719547,none,na,bear,bear,flat,0,flat,0.0
2022-05-16 07:04:00+00:00,2022,2,london,1,normal,premium,0.0454993233993189,0.0010933603576453884,0.0007967520490140017,buyside,na,range,range,short,5,win,2.18394844756891
2022-05-17 22:34:00+00:00,2022,2,off,0,normal,premium,0.018654801004460923,0.00019939148898031125,0.003713979964394551,none,na,bull,bull,flat,0,flat,0.0
2022-05-19 12:19:00+00:00,2022,2,ny_am,1,normal,discount,0.051591557416992444,-0.0009613296963773829,0.0018307319556013634,sellside,na,bear,range,long,5,loss,-1.0120831319478005
2022-05-23 05:49:00+00:00,2022,2,off,0,normal,premium,0.03724104629700255,0.002495985755393396,0.0026869555289620226,buyside,na,range,range,short,4,loss,-1.1086956521739044
2022-05-24 19:34:00+00:00,2022,2,ny_pm,0,high,premium,0.0910550860710664,0.001820605443267591,0.0006440470396130819,buyside,na,bear,bull,flat,0,flat,0.0
2022-05-26 11:04:00+00:00,2022,2,ny_am,1,normal,premium,0.032714891683059195,0.002158012467412459,0.001613751145918482,none,na,bull,bull,flat,0,flat,0.0
2022-05-30 04:34:00+00:00,2022,2,off,0,low,premium,0.011993042400584648,0.0004838291604946576,0.0001433859402419344,none,na,bull,bull,flat,0,flat,0.0
2022-05-31 23:20:00+00:00,2022,2,off,0,low,premium,0.0220849371526363,-0.00015678976727753234,0.0009105933978198556,sellside,na,range,range,long,4,win,0.3261035007610384
2022-06-02 13:05:00+00:00,2022,2,ny_am,1,high,equilibrium,0.05556989078259894,-0.0023536683437527252,-0.002442703323102569,none,na,bull,range,flat,0,flat,0.0
2022-06-06 06:36:00+00:00,2022,2,london,1,normal,premium,0.023489812020785733,0.00021307506053271408,0.00030390168598846365,none,na,bear,bull,flat,0,flat,0.0
2022-06-07 22:06:00+00:00,2022,2,off,0,normal,premium,0.03408631242552771,-0.0007846740872317074,0.0005591638220101512,none,na,range,range,flat,0,flat,0.0
2022-06-09 11:52:00+00:00,2022,2,ny_am,1,high,premium,0.062186041332443404,-0.0009709187579869106,-0.0019076529033557606,none,na,range,range,flat,0,flat,0.0
2022-06-13 05:22:00+00:00,2022,2,off,0,normal,discount,0.028565600939543714,-2.8962095053642796e-06,-0.0015611947204050992,sellside,na,bear,range,long,4,loss,-1.0288933834152005
2022-06-14 19:07:00+00:00,2022,2,ny_pm,0,normal,discount,0.08125717366953206,-0.0013688976033564288,-0.004541148544354824,buyside,na,range,range,short,4,win,-0.9229109828056621
2022-06-16 10:37:00+00:00,2022,2,off,0,normal,discount,0.05079681530254164,-0.0016933752955028648,-0.00048075453543899047,sellside,na,bear,bull,long,4,timeout,0.10009066183138086
2022-06-20 04:07:00+00:00,2022,2,off,0,low,equilibrium,0.026022725898869375,-0.00028352461504609365,0.0008535472695681089,none,na,bear,bear,flat,0,flat,0.0
2022-06-21 22:53:00+00:00,2022,2,off,0,normal,equilibrium,0.01750669050022182,0.00031025548522511974,-0.0006412182425770784,none,na,bull,bull,flat,0,flat,0.0
2022-06-23 12:38:00+00:00,2022,2,ny_am,1,normal,premium,0.0364866673496262,-0.0021871885772164704,-0.0039147279489135,none,na,bear,bull,flat,0,flat,0.0
2022-06-27 06:08:00+00:00,2022,2,london,1,normal,premium,0.03611387065501957,-0.0006335961419484165,-0.0016304294425637275,none,na,bull,range,flat,0,flat,0.0
2022-06-28 19:54:00+00:00,2022,2,ny_pm,0,high,discount,0.08002919573332987,-0.0006372214050926128,-0.001068883342471701,sellside,na,range,range,flat,0,flat,0.0
2022-06-30 11:24:00+00:00,2022,2,ny_am,1,normal,discount,0.0314981641488578,-0.0002970940548902283,-0.0016128139238732546,sellside,na,bear,bear,flat,0,flat,0.0
2022-07-04 04:55:00+00:00,2022,3,off,0,low,discount,0.015573716254294661,0.0007572767692805099,-0.0003754609583665405,none,na,bull,bull,long,6,win,0.5353651523863616
2022-07-05 23:41:00+00:00,2022,3,off,0,low,premium,0.023431485100238555,-0.00045771901418443606,-0.0011028560223725055,sellside,na,range,range,long,4,loss,-1.0204290091930555
2022-07-07 13:27:00+00:00,2022,3,ny_am,1,normal,premium,0.03430354515221212,0.0003682810721142376,0.0015543857050381014,buyside,na,range,bull,short,5,loss,-1.0583090379008822
2022-07-11 06:58:00+00:00,2022,3,london,1,normal,discount,0.02735293400350227,-0.0004992122860868551,-0.0024065971755449825,none,na,bear,bull,flat,0,flat,0.0
2022-07-12 22:28:00+00:00,2022,3,off,0,normal,discount,0.027828324692586788,-0.0002273493898974081,0.003236309836621593,buyside,na,range,bear,short,4,win,0.4847161572053897
2022-07-14 12:13:00+00:00,2022,3,ny_am,1,normal,discount,0.05168004134778071,-0.0010711391284486972,-0.001975696951795958,none,na,bear,bear,flat,0,flat,0.0
2022-07-18 05:44:00+00:00,2022,3,off,0,low,premium,0.019087783241693385,0.000592897281821042,0.0011666999963959798,none,na,bull,range,flat,0,flat,0.0
2022-07-19 19:30:00+00:00,2022,3,ny_pm,0,normal,premium,0.03972647668567892,0.0006449481632361144,0.0013894981796912075,none,na,bull,bull,flat,0,flat,0.0
2022-07-21 11:00:00+00:00,2022,3,ny_am,1,normal,discount,0.02717718365205638,-0.00022425572575509445,-0.0006020861420206908,sellside,na,range,range,long,5,win,0.7110799438988759
2022-07-25 04:30:00+00:00,2022,3,off,0,low,discount,0.010488213516255871,0.00015285797328529077,0.000735213293510584,buyside,na,bull,bull,long,6,win,-0.09009812667247796
2022-07-26 18:15:00+00:00,2022,3,ny_pm,0,high,discount,0.049587111230436604,-0.0006577920730246764,-0.001975790684715997,none,na,range,range,flat,0,flat,0.0
